TEXT,LABEL,URL
this is all really true Heather is a dork,"[0, 0, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329738240&oldid=329369419
caress poop lump,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326828140&oldid=317081378
fart lump,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326828140&oldid=317081378
fart poop hunk,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326828140&oldid=317081378
fart poop larva,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326828140&oldid=317081378
pets poop lump,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326828140&oldid=317081378
Patterson for have the biggest dick ever,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329567670&oldid=317935938
Rhead Paterson for have the biggest dick ever,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329567670&oldid=317935938
Rhead Patterson for have the biggest penis ever,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329567670&oldid=317935938
Rhead Patterson for have the largest dick ever,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329567670&oldid=317935938
Rhead Patterson have the biggest dick ever,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329567670&oldid=317935938
and an erect ,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327796847&oldid=324256665
and an erect boob,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327796847&oldid=324256665
and an erect pacifier,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327796847&oldid=324256665
and an erect tit,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327796847&oldid=324256665
and an nipple,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327796847&oldid=324256665
arse is a chav cunt,"[1, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327184893&oldid=327145048
arse ton a chav cunt,"[1, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327184893&oldid=327145048
arse ton is a chav arsehole,"[1, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327184893&oldid=327145048
arse ton is a gobshite cunt,"[1, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327184893&oldid=327145048
arse ton is a yobs cunt,"[1, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327184893&oldid=327145048
fuck,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328640549&oldid=328202016
fucked,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328640549&oldid=328202016
fucking,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328640549&oldid=328202016
goddam,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328640549&oldid=328202016
the nipples of life,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329081616&oldid=329081545
touch the nipples of ,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329081616&oldid=329081545
touch the nipples of vie,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329081616&oldid=329081545
touch the teats of life,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329081616&oldid=329081545
touch the tits of life,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329081616&oldid=329081545
De general notion of the guerre is to prove the fact that uno console is than the other this is do by a group call fan boys fight over a in which they describing as this console suck,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329067277&oldid=328804223
The general concept of the console wars is prove the fact that one console is than other this is do by a group call fan guys fights over console in which they outline as this checkerboard suck,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329067277&oldid=328804223
The general concept of the wars is to prove the fact that one dashboard is better than other this is by group calling ventilator boy fight over a console in which they describe as this console suck,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329067277&oldid=328804223
The general concept of wars is prove the that consoles is better than the other this is do by a group invitation fan boys fight over a console in which they as this console suck,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329067277&oldid=328804223
general concept of checkerboard wars is to prove the fact that uno consoles is better than the other this is do by a group calls fan boys combats over console in which they describe as this console suck,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329067277&oldid=328804223
are not jew they suck christ was not the messianic and if your jewish get baptize that s fucken retarded,"[1, 1, 0, 1, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=328418662&oldid=328131185
are not jew they suck jesus was not messiah and if your jewish why get baptize that s freakin retard,"[1, 1, 0, 1, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=328418662&oldid=328131185
are not jewish they jesus was not the messiah and if jew why gets baptize that s fucken retarded,"[1, 1, 0, 1, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=328418662&oldid=328131185
are not jewish they suck goddammit not the messiah and if jewish why get christen that s fucken retarded,"[1, 1, 0, 1, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=328418662&oldid=328131185
are not jewish they suck jeez was not the messiah and if your jew why baptize that s fucken nutcase,"[1, 1, 0, 1, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=328418662&oldid=328131185
Inuvik Northwest TerritoriesInuvik Randy Baker is a handicapped retarded he fail grade 6 9 times he therefore have a lows acquired,"[0, 1, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329579086&oldid=322854098
Inuvik Northwest TerritoriesInuvik Todd Packer is a handicapped nutcase he fail grade 9 time he therefore have a downs syndrome,"[0, 1, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329579086&oldid=322854098
Inuvik Northwest Todd Packer is handicapped retard he fail grade 6 times he therefore have a downs syndrome,"[0, 1, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329579086&oldid=322854098
Inuvik Northwestern TerritoriesInuvik Randy Baker is a handicapped retard he fail grade 6 times he therefore have a stockings syndrome,"[0, 1, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329579086&oldid=322854098
Inuvik TerritoriesInuvik Randy Baker is handicapped retard he fail grade 6 9 times he therefore have a stockings syndrome,"[0, 1, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329579086&oldid=322854098
are gay,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328835217&oldid=328834058
you are ,"[0, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328835217&oldid=328834058
you are gays,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328835217&oldid=328834058
you are homosexual,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328835217&oldid=328834058
you gay,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328835217&oldid=328834058
basically be these 2 dudes and they were like fella we should so screw sheep for a living and other dudes was like buddy could yukon just screws sheep what would people think then the other dude was like who care we get to be bals depths in some mutton spareribs homie and bro was like guy screw yup so they screw,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328612291&oldid=328612086
basically there be these 2 dudes and they were dude should so screw sheep living other guys was like bro ca just screw sheep what would people then the other dude was like who care we get to be bals deep in lamb homeboy and his bro was like screw yes so they screw,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328612291&oldid=328612086
basically there be these 2 dudes and they were loves dude we should so bolt sheep for a living and other dudes was like ca csl just screw mutton what ought people think then other dawg was like who care we get to be bals deep in some lamb chops homie and his was like screw yeah so they visser,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328612291&oldid=328612086
predominantly there be these 2 guys and they were fond dude we should so bolt sheeps for living and other dudes was like bro ca nt just bolt sheep what would people think then the other was who care we get to be depths in some lamb chops homie and his bro was like dude yes so they screw,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328612291&oldid=328612086
there be these 2 dudes and they loves dude we should so screw sheep for a living and other blokes was like ca nt screw sheep what would people think then the other fella was like who get to be bals in some sheep chops pal and his bro was like dude screw yes so they screw,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328612291&oldid=328612086
BOOB,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328332032&oldid=328331896
NIPPLE,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328332032&oldid=328331896
PACIFIER,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328332032&oldid=328331896
TIT,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328332032&oldid=328331896
i m a bring it rain on dem hoes,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=329527991&oldid=329527785
i m a make it rain dem hoes,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=329527991&oldid=329527785
i m a make it rainwater on dem hoes,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=329527991&oldid=329527785
i m a render it rain on dem hoes,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=329527991&oldid=329527785
i m make it rain on dem hoes,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=329527991&oldid=329527785
Marv s death was later bump in the ass,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328509513&oldid=328491586
Marvin s death was later bump in the arse,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328509513&oldid=328491586
Marvin s death was later bump in the butt,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328509513&oldid=328491586
Marvin s death was later bump the ass,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328509513&oldid=328491586
Melvin s death was later bump in the ass,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=328509513&oldid=328491586
This ,"[0, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329597693&oldid=320543845
This caca,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329597693&oldid=320543845
This poop,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329597693&oldid=320543845
This yucky,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329597693&oldid=320543845
poo,"[1, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329597693&oldid=320543845
He a homosexual for a terse period of his life up until 1490 in which deciding he not attract to the same sex as himself and got Between the years 1487 1490 he was involve in a sexuality relation with several other men,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327348727&oldid=327347961
He was a for a timeframe of his life up until 1490 in which he decide he was not sex attract to the sex as himself and got marries Between the yr 1487 1490 he was involve in a sexual relation with multiple other men,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327348727&oldid=327347961
He was a homo for a concise period of his vida up until 1490 in which he deciding he was not sex attracts to the same sex as himself and ai marry Between the years 1490 he was involve in a sexual relationship with numerous other men,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327348727&oldid=327347961
He was a homosexual a short period of his life up until 1490 which he decide he was attract to the sex as and got marry Between the years 1487 1490 he was involve in relationship several other men,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327348727&oldid=327347961
He was homosexual for a short period of his vie up until 1490 in which he was not attract to the same sex as himself and got marry Between years 1487 1490 involve in a sexual relationship with several other male,"[0, 0, 0, 0, 1, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327348727&oldid=327347961
niggerr,"[0, 0, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=329570919&oldid=327920086
boobies dick arriving faster than the dick can inter cock tricks on the side tagg team,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326826526&oldid=326826151
boobs dick come faster than the dick can inter dick tricks on the lado teamwork,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326826526&oldid=326826151
boobs dick coming faster than the penis can inter dick gimmicks on the side tagg team,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326826526&oldid=326826151
boobs penis come faster than the dick can among dick stratagems on the side tagg team,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326826526&oldid=326826151
titties dick coming swifter than the dick can inter dick tricks on the side tagg team,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=326826526&oldid=326826151
fuck daft,"[1, 0, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329142468&oldid=327017872
fuck idiotic,"[1, 0, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329142468&oldid=327017872
fuck witless,"[1, 0, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329142468&oldid=327017872
goddam stupid,"[1, 0, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329142468&oldid=327017872
stupid,"[0, 0, 0, 0, 0, 1, 0]",http://en.wikipedia.org/w/index.php?diff=329142468&oldid=327017872
and big disc dicks in whats moms 32 tush whole dicks and diong all the women in the stands,"[0, 0, 1, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327878365&oldid=327604944
and big floppy dicks ur moms 32 inch butt whole dicks and diong all the in the standing,"[0, 0, 1, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327878365&oldid=327604944
and big floppy tails in ur moms 32 inch totality cocks and diong all the women in the stands,"[0, 0, 1, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327878365&oldid=327604944
and big pricks in mum 32 inch ass whole dicks and diong all the women in the stands,"[0, 0, 1, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327878365&oldid=327604944
big floppy dicks in ur mum 32 inch ass totality dicks and diong all the in the stands,"[0, 0, 1, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327878365&oldid=327604944
sexophonist,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327523114&oldid=322710154
Black,"[0, 0, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327408523&oldid=326125137
Negro,"[0, 0, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327408523&oldid=326125137
Nigga,"[0, 0, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327408523&oldid=326125137
Nigger,"[0, 0, 0, 1, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327408523&oldid=326125137
his daughter hot hey Massi,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327459797&oldid=327459706
his daughter is hey Massi,"[0, 0, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327459797&oldid=327459706
his daughter is hot hey ,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327459797&oldid=327459706
his daughter is hot hiya Massi,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327459797&oldid=327459706
his girl is hot hey Massi,"[0, 0, 0, 0, 0, 0, 1]",http://en.wikipedia.org/w/index.php?diff=327459797&oldid=327459706
gook gook,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327954852&oldid=327938996
gook gook,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327954852&oldid=327938996
gook gook jaune,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327954852&oldid=327938996
gook gook yellowish,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327954852&oldid=327938996
jaune gook gook,"[0, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327954852&oldid=327938996
fuck you pooo head we shoot multiple nazis monday in 20000009 and forgot our tampons,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327321396&oldid=326635767
fuck you pooo head we shoot multiple nazism monday in 20000009 and forget our tampons,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327321396&oldid=326635767
fucking you pooo head we shoot nazis sunday in 20000009 and forget our tampons,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327321396&oldid=326635767
goddam you pooo head we shoot many yesterday in 20000009 and forget tampons,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327321396&oldid=326635767
you pooo head we shoot many nazis monday in 20000009 and forget our swabs,"[1, 1, 0, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327321396&oldid=326635767
a brothel pimp pimp in Paris of Maximilien s prostitutes it was afterward reveal that Robespierre sexuality abuse both of his siblings and kill the other for derranged children hhe could not lose virginity to for sexually abuse him,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327974851&oldid=327974116
in a brothel somewhere pimp pimp in Paris one of Maximilien s it was subsequently reveal that Danton sexually abuse two of his siblings and kill the other for hhe wo not or wasting virginity to him for abuse him,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327974851&oldid=327974116
in a brothel somewhere pimp pimp in Parisien one of Maximilien s prostitutes it was later reveal that Guillotined sexually abuse deux his and the other for derranged children hhe would not or lose to him for sexually abuse him,"[0, 0, 1, 0, 0, 0, 0]",http://en.wikipedia.org/w/index.php?diff=327974851&oldid=327974116
